,Source IP,S City,S Region,S Country,S Lat,S Long,Destination IP,D City,D Region,D Country,D Lat,D Long
7655,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7656,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7657,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7658,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7659,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7660,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7661,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7662,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7663,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7664,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7665,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7666,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7667,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7668,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7669,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7670,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7671,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7672,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7673,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7674,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7675,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.255,Unknown,Unknown,Unknown,Unknown,Unknown
7676,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7677,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7678,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7679,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7680,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7681,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7682,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7683,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7684,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7685,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7686,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7687,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7688,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7689,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7690,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7691,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7692,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7693,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7694,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7695,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7696,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7697,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7698,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7699,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7700,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7701,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7702,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7703,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7704,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7705,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7706,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7707,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7708,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7709,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7710,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7711,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7712,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7713,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7714,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7715,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7716,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7717,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7718,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7719,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7720,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7721,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7722,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7723,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7724,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7725,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7726,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7727,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7728,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7729,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7730,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7731,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7732,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7733,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7734,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7735,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7736,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7737,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7738,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7739,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7740,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7741,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7742,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7743,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7744,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7745,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7746,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7747,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7748,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7749,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7750,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7751,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7752,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7753,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7754,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7755,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7756,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7757,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7758,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7759,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7760,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7761,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7762,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7763,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7764,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7765,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7766,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7767,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7768,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7769,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7770,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7771,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7772,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7773,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7774,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7775,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7776,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7777,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7778,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7779,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7780,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7781,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7782,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7783,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7784,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7785,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7786,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7787,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7788,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7789,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7790,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7791,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7792,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7793,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7794,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7795,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7796,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7797,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7798,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7799,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7800,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7801,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7802,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7803,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7804,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7805,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7806,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7807,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7808,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7809,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7810,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7811,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7812,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7813,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7814,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7815,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7816,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7817,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7818,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7819,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7820,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7821,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7822,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7823,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7824,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7825,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7826,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7827,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7828,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7829,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7830,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7831,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7832,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7833,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7834,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7835,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7836,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,52.242.211.89,Des Moines,Iowa,US,41.6015,-93.6127
7837,52.242.211.89,Des Moines,Iowa,US,41.6015,-93.6127,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7838,52.242.211.89,Des Moines,Iowa,US,41.6015,-93.6127,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7839,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,52.242.211.89,Des Moines,Iowa,US,41.6015,-93.6127
7840,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7841,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7842,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7843,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7844,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7845,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7846,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7847,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7848,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7849,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7850,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7851,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7852,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7853,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7854,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7855,89.44.9.186,Paris,Paris,FR,48.9335,2.3661,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7856,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
7857,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown
7858,10.8.21.8,Unknown,Unknown,Unknown,Unknown,Unknown,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown
7859,10.8.21.163,Unknown,Unknown,Unknown,Unknown,Unknown,89.44.9.186,Paris,Paris,FR,48.9335,2.3661
